,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries,d_cases,n
1848,2022-02-01,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,15
1855,2022-02-02,CARAMORAN,13.9838351,124.1338718,3,0,4,-1,14
1863,2022-02-04,CARAMORAN,13.9838351,124.1338718,1,0,1,0,14
1875,2022-02-05,CARAMORAN,13.9838351,124.1338718,0,0,5,-5,9
1886,2022-02-06,CARAMORAN,13.9838351,124.1338718,2,0,2,0,9
1893,2022-02-07,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,7
1897,2022-02-08,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,6
1906,2022-02-09,CARAMORAN,13.9838351,124.1338718,2,0,0,2,8
1915,2022-02-11,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,5
1925,2022-02-13,CARAMORAN,13.9838351,124.1338718,1,0,0,1,6
1931,2022-02-14,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,5
1932,2022-02-15,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,3
1944,2022-02-18,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
1949,2022-02-19,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
1960,2022-02-23,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
1976,2022-03-04,CARAMORAN,13.9838351,124.1338718,2,0,2,0,0
1989,2022-03-13,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
1993,2022-03-20,CARAMORAN,13.9838351,124.1338718,0,1,0,-1,0
2008,2022-04-15,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2016,2022-04-25,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2069,2022-07-07,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2090,2022-07-15,CARAMORAN,13.9838351,124.1338718,2,0,0,2,3
2097,2022-07-17,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
2113,2022-07-21,CARAMORAN,13.9838351,124.1338718,2,0,0,2,4
2125,2022-07-25,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,2
2140,2022-07-30,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,0
2146,2022-07-31,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2159,2022-08-03,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
2172,2022-08-05,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
2183,2022-08-09,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
2200,2022-08-13,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
2206,2022-08-14,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
2230,2022-08-20,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
2245,2022-08-24,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
2248,2022-08-25,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
2257,2022-08-28,CARAMORAN,13.9838351,124.1338718,1,0,1,0,3
2271,2022-09-02,CARAMORAN,13.9838351,124.1338718,1,0,1,0,3
2278,2022-09-07,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
2286,2022-09-12,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
2311,2022-10-01,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
2321,2022-10-15,CARAMORAN,13.9838351,124.1338718,1,0,0,1,3
2323,2022-10-16,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,2
2326,2022-11-04,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
2333,2023-03-04,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2351,2023-05-01,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2354,2023-05-07,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
2361,2023-05-09,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
2378,2023-05-16,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2381,2023-05-17,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2385,2023-05-19,CARAMORAN,13.9838351,124.1338718,3,0,0,3,4
2400,2023-05-22,CARAMORAN,13.9838351,124.1338718,1,0,0,1,5
2412,2023-05-24,CARAMORAN,13.9838351,124.1338718,3,0,0,3,8
2415,2023-05-26,CARAMORAN,13.9838351,124.1338718,3,0,1,2,10
2419,2023-05-27,CARAMORAN,13.9838351,124.1338718,2,0,0,2,12
2426,2023-05-28,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,9
2436,2023-05-30,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,8
2451,2023-06-02,CARAMORAN,13.9838351,124.1338718,0,0,3,-3,5
2453,2023-06-03,CARAMORAN,13.9838351,124.1338718,4,0,0,4,9
2460,2023-06-04,CARAMORAN,13.9838351,124.1338718,0,0,5,-5,4
2488,2023-06-11,CARAMORAN,13.9838351,124.1338718,0,0,4,-4,0
2500,2023-06-17,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2509,2023-06-26,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2527,2023-08-04,CARAMORAN,13.9838351,124.1338718,2,0,0,2,2
2528,2023-08-13,CARAMORAN,13.9838351,124.1338718,0,0,2,-2,0
2534,2023-09-17,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2536,2023-09-24,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2538,2023-10-01,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2540,2023-10-10,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
2549,2023-12-07,CARAMORAN,13.9838351,124.1338718,1,0,0,1,1
2554,2023-12-14,CARAMORAN,13.9838351,124.1338718,1,0,0,1,2
2557,2023-12-15,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,1
2562,2023-12-23,CARAMORAN,13.9838351,124.1338718,0,0,1,-1,0
8,2020-07-19,GIGMOTO,13.7786693,124.3911728,2,0,0,2,2
24,2020-08-10,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
32,2020-08-16,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
125,2020-10-28,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
131,2020-11-01,GIGMOTO,13.7786693,124.3911728,1,0,0,1,2
142,2020-11-15,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,0
161,2020-12-21,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
171,2021-01-03,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
363,2021-05-04,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
393,2021-05-12,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
450,2021-05-26,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
473,2021-05-31,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
560,2021-06-24,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
567,2021-06-25,GIGMOTO,13.7786693,124.3911728,1,0,0,1,2
606,2021-07-03,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
612,2021-07-04,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
634,2021-07-08,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
693,2021-07-17,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
706,2021-07-18,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
747,2021-07-26,GIGMOTO,13.7786693,124.3911728,3,0,0,3,4
757,2021-07-27,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
789,2021-08-04,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,0
797,2021-08-05,GIGMOTO,13.7786693,124.3911728,3,0,0,3,3
831,2021-08-12,GIGMOTO,13.7786693,124.3911728,4,0,0,4,7
832,2021-08-13,GIGMOTO,13.7786693,124.3911728,2,0,0,2,9
837,2021-08-14,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,6
846,2021-08-15,GIGMOTO,13.7786693,124.3911728,1,0,0,1,7
855,2021-08-17,GIGMOTO,13.7786693,124.3911728,1,0,0,1,8
871,2021-08-19,GIGMOTO,13.7786693,124.3911728,1,0,0,1,9
879,2021-08-21,GIGMOTO,13.7786693,124.3911728,1,0,4,-3,6
883,2021-08-22,GIGMOTO,13.7786693,124.3911728,1,0,2,-1,5
897,2021-08-24,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,4
901,2021-08-25,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
910,2021-08-27,GIGMOTO,13.7786693,124.3911728,2,0,0,2,5
913,2021-08-28,GIGMOTO,13.7786693,124.3911728,1,0,1,0,5
929,2021-08-30,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,4
935,2021-08-31,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
947,2021-09-03,GIGMOTO,13.7786693,124.3911728,1,0,0,1,4
956,2021-09-04,GIGMOTO,13.7786693,124.3911728,1,0,0,1,5
960,2021-09-05,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,3
970,2021-09-06,GIGMOTO,13.7786693,124.3911728,1,0,1,0,3
999,2021-09-12,GIGMOTO,13.7786693,124.3911728,1,0,1,0,3
1012,2021-09-13,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,2
1025,2021-09-15,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
1065,2021-09-20,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
1132,2021-09-29,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
1176,2021-10-07,GIGMOTO,13.7786693,124.3911728,1,0,0,1,2
1179,2021-10-08,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
1200,2021-10-10,GIGMOTO,13.7786693,124.3911728,1,0,0,1,2
1240,2021-10-15,GIGMOTO,13.7786693,124.3911728,1,0,0,1,3
1258,2021-10-17,GIGMOTO,13.7786693,124.3911728,1,0,1,0,3
1265,2021-10-18,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,2
1270,2021-10-19,GIGMOTO,13.7786693,124.3911728,1,0,0,1,3
1301,2021-10-22,GIGMOTO,13.7786693,124.3911728,3,0,0,3,6
1313,2021-10-23,GIGMOTO,13.7786693,124.3911728,5,0,1,4,10
1331,2021-10-25,GIGMOTO,13.7786693,124.3911728,1,0,1,0,10
1349,2021-10-28,GIGMOTO,13.7786693,124.3911728,1,0,1,0,10
1361,2021-10-30,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,7
1381,2021-10-31,GIGMOTO,13.7786693,124.3911728,1,0,5,-4,3
1387,2021-11-01,GIGMOTO,13.7786693,124.3911728,1,0,0,1,4
1392,2021-11-02,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
1421,2021-11-06,GIGMOTO,13.7786693,124.3911728,5,0,1,4,7
1435,2021-11-07,GIGMOTO,13.7786693,124.3911728,2,0,0,2,9
1444,2021-11-08,GIGMOTO,13.7786693,124.3911728,9,0,1,8,17
1452,2021-11-09,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,16
1469,2021-11-11,GIGMOTO,13.7786693,124.3911728,2,0,0,2,18
1476,2021-11-12,GIGMOTO,13.7786693,124.3911728,5,0,0,5,23
1488,2021-11-14,GIGMOTO,13.7786693,124.3911728,1,0,3,-2,21
1499,2021-11-15,GIGMOTO,13.7786693,124.3911728,3,0,4,-1,20
1505,2021-11-16,GIGMOTO,13.7786693,124.3911728,0,0,4,-4,16
1515,2021-11-17,GIGMOTO,13.7786693,124.3911728,0,0,5,-5,11
1533,2021-11-19,GIGMOTO,13.7786693,124.3911728,5,0,0,5,16
1541,2021-11-20,GIGMOTO,13.7786693,124.3911728,2,0,6,-4,12
1549,2021-11-21,GIGMOTO,13.7786693,124.3911728,3,0,1,2,14
1558,2021-11-22,GIGMOTO,13.7786693,124.3911728,1,0,0,1,15
1567,2021-11-23,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,12
1571,2021-11-24,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,11
1578,2021-11-25,GIGMOTO,13.7786693,124.3911728,1,0,0,1,12
1590,2021-11-27,GIGMOTO,13.7786693,124.3911728,0,0,4,-4,8
1600,2021-11-28,GIGMOTO,13.7786693,124.3911728,3,0,3,0,8
1609,2021-11-29,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,5
1615,2021-12-01,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,4
1622,2021-12-04,GIGMOTO,13.7786693,124.3911728,1,0,1,0,4
1629,2021-12-07,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,1
1632,2021-12-08,GIGMOTO,13.7786693,124.3911728,2,0,0,2,3
1638,2021-12-12,GIGMOTO,13.7786693,124.3911728,1,0,0,1,4
1647,2021-12-18,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,2
1649,2021-12-21,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
1686,2022-01-12,GIGMOTO,13.7786693,124.3911728,1,0,0,1,2
1703,2022-01-15,GIGMOTO,13.7786693,124.3911728,1,0,0,1,3
1714,2022-01-16,GIGMOTO,13.7786693,124.3911728,1,0,0,1,4
1749,2022-01-21,GIGMOTO,13.7786693,124.3911728,3,0,0,3,7
1760,2022-01-22,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,6
1781,2022-01-24,GIGMOTO,13.7786693,124.3911728,2,0,1,1,7
1782,2022-01-25,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,6
1793,2022-01-26,GIGMOTO,13.7786693,124.3911728,2,0,0,2,8
1809,2022-01-28,GIGMOTO,13.7786693,124.3911728,1,0,1,0,8
1819,2022-01-29,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,7
1833,2022-01-30,GIGMOTO,13.7786693,124.3911728,1,0,1,0,7
1842,2022-02-01,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,5
1864,2022-02-04,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,4
1887,2022-02-06,GIGMOTO,13.7786693,124.3911728,1,0,2,-1,3
1894,2022-02-07,GIGMOTO,13.7786693,124.3911728,1,0,0,1,4
1903,2022-02-08,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
1930,2022-02-14,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,2
1940,2022-02-16,GIGMOTO,13.7786693,124.3911728,1,0,1,0,2
1945,2022-02-18,GIGMOTO,13.7786693,124.3911728,1,0,0,1,3
1963,2022-02-25,GIGMOTO,13.7786693,124.3911728,2,0,0,2,5
1965,2022-02-26,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,4
1971,2022-02-28,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,3
1982,2022-03-06,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,2
1983,2022-03-07,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,1
2035,2022-05-20,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2127,2022-07-25,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2149,2022-07-31,GIGMOTO,13.7786693,124.3911728,3,0,0,3,4
2167,2022-08-04,GIGMOTO,13.7786693,124.3911728,1,0,1,0,4
2170,2022-08-05,GIGMOTO,13.7786693,124.3911728,4,0,0,4,8
2184,2022-08-10,GIGMOTO,13.7786693,124.3911728,1,0,3,-2,6
2191,2022-08-11,GIGMOTO,13.7786693,124.3911728,1,0,0,1,7
2194,2022-08-12,GIGMOTO,13.7786693,124.3911728,2,0,0,2,9
2201,2022-08-13,GIGMOTO,13.7786693,124.3911728,2,0,1,1,10
2207,2022-08-14,GIGMOTO,13.7786693,124.3911728,2,0,2,0,10
2210,2022-08-15,GIGMOTO,13.7786693,124.3911728,1,0,2,-1,9
2215,2022-08-17,GIGMOTO,13.7786693,124.3911728,2,0,0,2,11
2228,2022-08-20,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,9
2233,2022-08-21,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,8
2239,2022-08-22,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,5
2243,2022-08-23,GIGMOTO,13.7786693,124.3911728,0,0,3,-3,2
2251,2022-08-27,GIGMOTO,13.7786693,124.3911728,0,0,2,-2,0
2276,2022-09-04,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2287,2022-09-14,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2291,2022-09-18,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2306,2022-09-28,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2358,2023-05-07,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2375,2023-05-16,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2396,2023-05-21,GIGMOTO,13.7786693,124.3911728,7,0,0,7,7
2423,2023-05-27,GIGMOTO,13.7786693,124.3911728,1,0,0,1,8
2433,2023-05-29,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,7
2434,2023-05-30,GIGMOTO,13.7786693,124.3911728,0,0,6,-6,1
2457,2023-06-03,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2464,2023-06-04,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2492,2023-06-13,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
2565,2023-12-24,GIGMOTO,13.7786693,124.3911728,1,0,0,1,1
2571,2024-01-01,GIGMOTO,13.7786693,124.3911728,0,0,1,-1,0
12,2020-07-24,BARAS,13.6591045,124.3704682,1,0,0,1,1
17,2020-08-03,BARAS,13.6591045,124.3704682,1,0,0,1,2
20,2020-08-08,BARAS,13.6591045,124.3704682,1,0,0,1,3
25,2020-08-10,BARAS,13.6591045,124.3704682,1,0,0,1,4
27,2020-08-14,BARAS,13.6591045,124.3704682,1,0,0,1,5
31,2020-08-16,BARAS,13.6591045,124.3704682,0,0,2,-2,3
55,2020-08-30,BARAS,13.6591045,124.3704682,0,0,3,-3,0
59,2020-09-05,BARAS,13.6591045,124.3704682,4,0,0,4,4
81,2020-09-20,BARAS,13.6591045,124.3704682,0,0,1,-1,3
91,2020-09-27,BARAS,13.6591045,124.3704682,0,0,3,-3,0
116,2020-10-20,BARAS,13.6591045,124.3704682,1,0,0,1,1
139,2020-11-08,BARAS,13.6591045,124.3704682,0,0,1,-1,0
145,2020-11-18,BARAS,13.6591045,124.3704682,1,0,0,1,1
153,2020-12-06,BARAS,13.6591045,124.3704682,0,0,1,-1,0
213,2021-02-16,BARAS,13.6591045,124.3704682,1,0,0,1,1
248,2021-03-07,BARAS,13.6591045,124.3704682,0,0,1,-1,0
290,2021-04-04,BARAS,13.6591045,124.3704682,1,0,0,1,1
299,2021-04-08,BARAS,13.6591045,124.3704682,1,0,0,1,2
312,2021-04-16,BARAS,13.6591045,124.3704682,1,0,0,1,3
323,2021-04-19,BARAS,13.6591045,124.3704682,1,0,1,0,3
327,2021-04-22,BARAS,13.6591045,124.3704682,0,0,1,-1,2
339,2021-04-25,BARAS,13.6591045,124.3704682,0,0,1,-1,1
340,2021-04-27,BARAS,13.6591045,124.3704682,1,0,0,1,2
347,2021-04-28,BARAS,13.6591045,124.3704682,1,0,0,1,3
352,2021-05-01,BARAS,13.6591045,124.3704682,0,0,1,-1,2
364,2021-05-05,BARAS,13.6591045,124.3704682,0,0,1,-1,1
371,2021-05-07,BARAS,13.6591045,124.3704682,0,0,1,-1,0
395,2021-05-13,BARAS,13.6591045,124.3704682,2,0,0,2,2
406,2021-05-16,BARAS,13.6591045,124.3704682,1,0,0,1,3
430,2021-05-21,BARAS,13.6591045,124.3704682,1,0,0,1,4
432,2021-05-22,BARAS,13.6591045,124.3704682,0,0,2,-2,2
437,2021-05-24,BARAS,13.6591045,124.3704682,6,0,2,4,6
442,2021-05-25,BARAS,13.6591045,124.3704682,3,0,0,3,9
446,2021-05-26,BARAS,13.6591045,124.3704682,3,0,0,3,12
458,2021-05-28,BARAS,13.6591045,124.3704682,1,1,0,0,12
461,2021-05-29,BARAS,13.6591045,124.3704682,1,0,0,1,13
470,2021-05-31,BARAS,13.6591045,124.3704682,0,0,3,-3,10
478,2021-06-01,BARAS,13.6591045,124.3704682,0,0,6,-6,4
484,2021-06-02,BARAS,13.6591045,124.3704682,0,0,2,-2,2
485,2021-06-03,BARAS,13.6591045,124.3704682,2,0,0,2,4
489,2021-06-04,BARAS,13.6591045,124.3704682,3,0,0,3,7
498,2021-06-07,BARAS,13.6591045,124.3704682,2,0,1,1,8
508,2021-06-09,BARAS,13.6591045,124.3704682,2,0,0,2,10
514,2021-06-10,BARAS,13.6591045,124.3704682,0,0,1,-1,9
520,2021-06-12,BARAS,13.6591045,124.3704682,0,0,4,-4,5
521,2021-06-13,BARAS,13.6591045,124.3704682,1,0,0,1,6
530,2021-06-15,BARAS,13.6591045,124.3704682,0,0,1,-1,5
536,2021-06-16,BARAS,13.6591045,124.3704682,0,0,2,-2,3
542,2021-06-17,BARAS,13.6591045,124.3704682,1,0,0,1,4
553,2021-06-21,BARAS,13.6591045,124.3704682,0,0,1,-1,3
558,2021-06-24,BARAS,13.6591045,124.3704682,1,0,0,1,4
571,2021-06-26,BARAS,13.6591045,124.3704682,0,0,1,-1,3
576,2021-06-27,BARAS,13.6591045,124.3704682,1,0,0,1,4
602,2021-07-03,BARAS,13.6591045,124.3704682,0,0,1,-1,3
623,2021-07-06,BARAS,13.6591045,124.3704682,0,0,1,-1,2
636,2021-07-08,BARAS,13.6591045,124.3704682,1,0,0,1,3
650,2021-07-10,BARAS,13.6591045,124.3704682,1,0,0,1,4
663,2021-07-11,BARAS,13.6591045,124.3704682,1,0,0,1,5
685,2021-07-15,BARAS,13.6591045,124.3704682,1,0,0,1,6
700,2021-07-17,BARAS,13.6591045,124.3704682,0,0,1,-1,5
714,2021-07-19,BARAS,13.6591045,124.3704682,0,0,1,-1,4
718,2021-07-20,BARAS,13.6591045,124.3704682,0,0,1,-1,3
744,2021-07-25,BARAS,13.6591045,124.3704682,0,0,1,-1,2
752,2021-07-26,BARAS,13.6591045,124.3704682,1,0,0,1,3
788,2021-08-04,BARAS,13.6591045,124.3704682,0,0,1,-1,2
852,2021-08-16,BARAS,13.6591045,124.3704682,2,0,0,2,4
872,2021-08-19,BARAS,13.6591045,124.3704682,2,0,0,2,6
874,2021-08-20,BARAS,13.6591045,124.3704682,1,0,0,1,7
887,2021-08-22,BARAS,13.6591045,124.3704682,1,0,0,1,8
899,2021-08-25,BARAS,13.6591045,124.3704682,0,0,2,-2,6
917,2021-08-28,BARAS,13.6591045,124.3704682,0,0,2,-2,4
921,2021-08-29,BARAS,13.6591045,124.3704682,0,0,1,-1,3
933,2021-08-31,BARAS,13.6591045,124.3704682,1,0,1,0,3
936,2021-09-01,BARAS,13.6591045,124.3704682,2,0,0,2,5
948,2021-09-03,BARAS,13.6591045,124.3704682,2,0,0,2,7
968,2021-09-06,BARAS,13.6591045,124.3704682,2,0,0,2,9
991,2021-09-09,BARAS,13.6591045,124.3704682,1,0,1,0,9
993,2021-09-10,BARAS,13.6591045,124.3704682,0,0,2,-2,7
995,2021-09-11,BARAS,13.6591045,124.3704682,1,0,0,1,8
1002,2021-09-12,BARAS,13.6591045,124.3704682,0,0,2,-2,6
1032,2021-09-15,BARAS,13.6591045,124.3704682,0,0,2,-2,4
1038,2021-09-16,BARAS,13.6591045,124.3704682,1,0,0,1,5
1046,2021-09-17,BARAS,13.6591045,124.3704682,1,0,0,1,6
1053,2021-09-18,BARAS,13.6591045,124.3704682,0,0,1,-1,5
1061,2021-09-19,BARAS,13.6591045,124.3704682,3,0,1,2,7
1095,2021-09-24,BARAS,13.6591045,124.3704682,3,0,0,3,10
1105,2021-09-25,BARAS,13.6591045,124.3704682,0,0,1,-1,9
1108,2021-09-26,BARAS,13.6591045,124.3704682,0,0,1,-1,8
1119,2021-09-27,BARAS,13.6591045,124.3704682,1,0,0,1,9
1123,2021-09-28,BARAS,13.6591045,124.3704682,0,0,3,-3,6
1159,2021-10-03,BARAS,13.6591045,124.3704682,0,0,4,-4,2
1175,2021-10-06,BARAS,13.6591045,124.3704682,1,0,0,1,3
1195,2021-10-09,BARAS,13.6591045,124.3704682,1,0,1,0,3
1203,2021-10-10,BARAS,13.6591045,124.3704682,4,0,0,4,7
1214,2021-10-11,BARAS,13.6591045,124.3704682,1,0,0,1,8
1218,2021-10-12,BARAS,13.6591045,124.3704682,1,0,0,1,9
1234,2021-10-15,BARAS,13.6591045,124.3704682,0,0,1,-1,8
1251,2021-10-17,BARAS,13.6591045,124.3704682,1,0,0,1,9
1260,2021-10-18,BARAS,13.6591045,124.3704682,0,0,4,-4,5
1277,2021-10-19,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1288,2021-10-21,BARAS,13.6591045,124.3704682,0,0,1,-1,3
1297,2021-10-22,BARAS,13.6591045,124.3704682,1,0,0,1,4
1307,2021-10-23,BARAS,13.6591045,124.3704682,1,0,0,1,5
1334,2021-10-26,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1354,2021-10-28,BARAS,13.6591045,124.3704682,4,0,0,4,8
1365,2021-10-30,BARAS,13.6591045,124.3704682,2,0,0,2,10
1376,2021-10-31,BARAS,13.6591045,124.3704682,1,0,1,0,10
1388,2021-11-01,BARAS,13.6591045,124.3704682,0,0,1,-1,9
1413,2021-11-05,BARAS,13.6591045,124.3704682,4,0,0,4,13
1423,2021-11-06,BARAS,13.6591045,124.3704682,3,0,4,-1,12
1438,2021-11-08,BARAS,13.6591045,124.3704682,1,0,2,-1,11
1453,2021-11-09,BARAS,13.6591045,124.3704682,0,0,1,-1,10
1465,2021-11-11,BARAS,13.6591045,124.3704682,1,0,0,1,11
1477,2021-11-12,BARAS,13.6591045,124.3704682,2,0,0,2,13
1493,2021-11-14,BARAS,13.6591045,124.3704682,0,0,4,-4,9
1498,2021-11-15,BARAS,13.6591045,124.3704682,0,0,3,-3,6
1516,2021-11-17,BARAS,13.6591045,124.3704682,0,0,1,-1,5
1523,2021-11-18,BARAS,13.6591045,124.3704682,2,0,0,2,7
1530,2021-11-19,BARAS,13.6591045,124.3704682,1,0,0,1,8
1538,2021-11-20,BARAS,13.6591045,124.3704682,0,0,1,-1,7
1553,2021-11-21,BARAS,13.6591045,124.3704682,0,0,2,-2,5
1589,2021-11-26,BARAS,13.6591045,124.3704682,1,0,0,1,6
1593,2021-11-27,BARAS,13.6591045,124.3704682,0,0,2,-2,4
1599,2021-11-28,BARAS,13.6591045,124.3704682,0,0,1,-1,3
1627,2021-12-06,BARAS,13.6591045,124.3704682,0,0,1,-1,2
1663,2022-01-06,BARAS,13.6591045,124.3704682,1,0,1,0,2
1671,2022-01-08,BARAS,13.6591045,124.3704682,2,0,0,2,4
1675,2022-01-09,BARAS,13.6591045,124.3704682,1,0,0,1,5
1683,2022-01-12,BARAS,13.6591045,124.3704682,2,0,0,2,7
1691,2022-01-13,BARAS,13.6591045,124.3704682,3,0,0,3,10
1696,2022-01-14,BARAS,13.6591045,124.3704682,1,0,0,1,11
1702,2022-01-15,BARAS,13.6591045,124.3704682,0,0,1,-1,10
1711,2022-01-16,BARAS,13.6591045,124.3704682,1,0,0,1,11
1723,2022-01-17,BARAS,13.6591045,124.3704682,1,0,0,1,12
1730,2022-01-18,BARAS,13.6591045,124.3704682,1,0,3,-2,10
1731,2022-01-19,BARAS,13.6591045,124.3704682,2,0,0,2,12
1741,2022-01-20,BARAS,13.6591045,124.3704682,0,0,2,-2,10
1758,2022-01-22,BARAS,13.6591045,124.3704682,1,0,3,-2,8
1767,2022-01-23,BARAS,13.6591045,124.3704682,0,0,1,-1,7
1785,2022-01-25,BARAS,13.6591045,124.3704682,0,0,1,-1,6
1797,2022-01-26,BARAS,13.6591045,124.3704682,1,0,2,-1,5
1810,2022-01-28,BARAS,13.6591045,124.3704682,1,0,0,1,6
