"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"4223",502006000,"Pandan",6,"2022-07-27",1,4.55973739828155,0.756052830880233,0.487328933763624,0.447962437223826,0.756375708054831,0.75668271557833
"4224",502006000,"Pandan",6,"2022-07-28",1,4.55973739828155,0.766255897836025,0.487741313058692,0.477188542976749,0.766562994346484,0.766604099923274
"4225",502006000,"Pandan",6,"2022-07-29",1,4.55973739828155,0.76173067492184,0.486341564138523,0.446229154840272,0.762120036723716,0.762152691946924
"4226",502006000,"Pandan",6,"2022-07-30",1,4.55973739828155,0.732696496155922,0.481894231032221,0.477694236757073,0.733046737712659,0.733240853225134
"4227",502006000,"Pandan",6,"2022-07-31",1,4.55973739828155,0.715033420413062,0.483230716469771,0.496567768983166,0.715383320649735,0.715293331932684
"4228",502006000,"Pandan",6,"2022-08-01",1,4.55973739828155,0.698098734776077,0.485499522070016,0.480804034194286,0.698482783503324,0.698402867577546
"4229",502006000,"Pandan",6,"2022-08-02",1,4.55973739828155,0.700321439846398,0.493386981840878,0.534366065607814,0.700846607612187,0.700633929810392
"4230",502006000,"Pandan",6,"2022-08-03",1,4.55973739828155,0.799505508536009,0.520816157533112,0.59750664080235,0.800111842525515,0.799417177927702
"4231",502006000,"Pandan",6,"2022-08-04",1,4.55973739828155,0.956516820234813,0.558695176044987,0.677814900093407,0.956827033185874,0.956677624010944
"4232",502006000,"Pandan",6,"2022-08-05",1,4.55973739828155,1.06669545878312,0.5895456215094,0.720908781635271,1.0668065848425,1.06674620755369
"4233",502006000,"Pandan",6,"2022-08-06",1,4.55973739828155,1.10501079579098,0.605745239829472,0.766001466440678,1.10525391461371,1.10546482872847
"4234",502006000,"Pandan",6,"2022-08-07",1,4.55973739828155,1.11813990916582,0.613411573953754,0.717998637470638,1.11841255741929,1.11904980914286
"4235",502006000,"Pandan",6,"2022-08-08",1,4.55973739828155,1.10540077984436,0.613810339516168,0.798537938404951,1.1056171963061,1.10594945384487
"4236",502006000,"Pandan",6,"2022-08-09",1,4.55973739828155,1.07836634807271,0.608917394711618,0.722003578346437,1.07838237408332,1.07905098810961
"4237",502006000,"Pandan",6,"2022-08-10",1,4.55973739828155,1.07930565872077,0.602970939098553,0.838808605324558,1.079389456715,1.08012163287329
"4238",502006000,"Pandan",6,"2022-08-11",1,4.55973739828155,1.07628215749372,0.592908799370801,0.908327478774487,1.07633429724222,1.07665577075661
"4239",502006000,"Pandan",6,"2022-08-12",1,4.55973739828155,1.02493092186511,0.574714009823721,0.846563470576489,1.02479739832283,1.02528996824885
"4240",502006000,"Pandan",6,"2022-08-13",2,4.55973739828155,0.862082806931295,0.633843104302714,0.872578023388875,0.862372602894272,0.86239825424335
"4241",502006000,"Pandan",6,"2022-08-14",2,4.55973739828155,0.759334334766479,0.609191837574294,0.808003670820823,0.759511258082444,0.759232565468023
"4242",502006000,"Pandan",6,"2022-08-15",2,4.55973739828155,0.692863881365279,0.5902951297344,0.748815853818274,0.693128116117988,0.692998961697475
"4243",502006000,"Pandan",6,"2022-08-16",2,4.55973739828155,0.660109929295392,0.57942498930456,0.686000762185793,0.660593218649221,0.660188608409285
"4244",502006000,"Pandan",6,"2022-08-17",3,4.55973739828155,0.65955109504988,0.667484175054433,0.722009302943089,0.65990512006869,0.659841332746479
"4245",502006000,"Pandan",6,"2022-08-18",3,4.55973739828155,0.657026803449691,0.666589954284283,0.636017455021605,0.657401885794754,0.657552348936367
"4246",502006000,"Pandan",6,"2022-08-19",5,4.55973739828155,0.644818057427276,0.859772961219614,0.77947435658921,0.645542027936546,0.645093487677041
"4247",502006000,"Pandan",6,"2022-08-20",7,4.55973739828155,0.611334625150871,1.0679354279097,0.640450462429359,0.611599013590747,0.611661797277711
"4248",502006000,"Pandan",6,"2022-08-21",10,4.55973739828155,0.590975928893664,1.42394331166243,0.811438681280974,0.591520560402054,0.59140838370678
"4249",502006000,"Pandan",6,"2022-08-22",10,4.55973739828155,0.561829382849945,1.39169409862361,0.913122716090209,0.562296155021961,0.562030751255694
"4250",502006000,"Pandan",6,"2022-08-23",9,4.55973739828155,0.529050623579158,1.22589709576778,0.806475159868618,0.529322627458729,0.529287177365692
"4251",502006000,"Pandan",6,"2022-08-24",9,4.55973739828155,0.510756948834639,1.19692927556527,0.858877881797076,0.511083404192105,0.510979412802227
"4252",502006000,"Pandan",6,"2022-08-25",9,4.55973739828155,0.503357150081792,1.17326862211337,0.864914480142029,0.503634526856848,0.503285271582449
"4253",502006000,"Pandan",6,"2022-08-26",9,4.55973739828155,0.483632896414199,1.14193278599896,0.839554290505443,0.483815053011668,0.483708700969217
"4254",502006000,"Pandan",6,"2022-08-27",8,4.55973739828155,0.446056402983858,0.981507712719465,0.715572795460787,0.446207694364517,0.446108684112456
